"id";"danceability";"energy";"loudness";"speechiness";"acousticness";"instrumentalness";"liveness";"valence";"tempo";"duration";"time_signature"
"1XJ93XskwJf7PCyIVLbNBt";"0.803";0.384;-6.522;0.179;0.571;0.0;0.194;0.503;141.924;210147;4.0
"1XM5PgxjpYcF0JuE9nfUbS";"0.685";0.762;-5.147;0.057;0.419;0.0;0.076;0.905;172.017;245360;4.0
"1xndOD8CreR5ctkOv5G1LN";"0.91";0.754;-2.573;0.239;0.04;0.002;0.122;0.63;120.939;145972;4.0
"1Xnn1TPyr5h0hpRAT4B4EA";"0.795";0.715;-3.582;0.084;0.141;0.0;0.179;0.758;165.941;304733;4.0
"1XRgIKC5TPwo7nWGyKqgG0";"0.89";0.633;-5.475;0.168;0.023;0.0;0.099;0.425;139.948;233087;4.0
"1xWH8zYtDeS9mW1JJG23VZ";"0.831";0.485;-6.677;0.15;0.375;0.0;0.118;0.622;80.022;245667;4.0
"1xy4apMFecGGkgBeaHFZ2M";"0.709";0.562;-4.864;0.072;0.045;0.0;0.217;0.386;125.965;205267;4.0
"1xYpVRspgaLxdJLOTQkTjg";"0.588";0.567;-3.738;0.063;0.221;0.0;0.135;0.113;150.009;338438;4.0
"1xzBco0xcoJEDXktl7Jxrr";"0.729";0.625;-5.266;0.032;0.194;0.01;0.248;0.261;146.034;183907;4.0
"1xznGGDReH1oQq0xzbwXa3";"0.791";0.619;-5.886;0.053;0.008;0.004;0.351;0.371;103.989;173987;4.0
"1Y500yrabUJY2mIQS3RDt4";"0.765";0.801;-4.809;0.174;0.06;0.0;0.724;0.747;95.071;138474;4.0
"1yFiaFeSLpw4nDYTeErRZ6";"0.509";0.629;-6.434;0.034;0.209;0.0;0.369;0.237;80.012;209307;4.0
"1yfyIdEw5U2bD5I6gxQCxW";"0.402";0.754;-4.837;0.043;0.143;0.0;0.358;0.621;108.17;191248;4.0
"1YmF9PvLhIISIANoMLIYGq";"0.469";0.78;-6.49;0.122;0.224;0.0;0.13;0.444;125.999;233061;4.0
"1YNQscOx6OqBQjxgJVhEeW";"0.728";0.69;-4.344;0.052;0.016;0.0;0.104;0.415;94.028;221153;4.0
"1yNyoWWWikbLhwIGWjZuDW";"0.563";0.775;-6.433;0.037;0.003;0.0;0.326;0.458;144.945;197793;4.0
"1YqcGlCHNquxBhlUZsjhMT";"0.728";0.81;-5.2;0.059;0.224;0.0;0.095;0.784;171.083;190328;4.0
"1YscJ7yVTlFxW3eF6pv5ba";"0.665";0.741;-3.694;0.079;0.154;0.0;0.345;0.57;144.968;156893;4.0
"1yxgsra98r3qAtxqiGZPiX";"0.763";0.598;-6.865;0.054;0.071;0.0;0.112;0.182;140.987;190678;4.0
"1yYzuNd0KRyHVJ3NH8apBt";"0.632";0.898;-7.364;0.119;0.128;0.0;0.449;0.797;162.974;164587;4.0
"1YZfcVLbbJwfizR5cDOp3q";"0.901";0.529;-4.443;0.191;0.052;0.0;0.179;0.146;138.003;307660;4.0
"1YzlPeHWPU0JeM0u4ya5zj";"0.715";0.675;-7.657;0.301;0.035;0.0;0.842;0.535;122.224;231907;4.0
"1ZAyjvIk9YiD76yYy0TEG6";"0.876";0.519;-6.531;0.143;0.202;0.0;0.108;0.158;94.981;175230;4.0
"1zayuwd1YLZsYDArkruHdL";"0.672";0.434;-15.218;0.765;0.501;0.0;0.272;0.54;129.209;288555;4.0
"1zB4vmk8tFRmM9UULNzbLB";"0.605";0.822;-4.833;0.044;0.007;0.134;0.147;0.288;167.997;187147;4.0
"1ZDmxwg7Lywlx68b7SsJjj";"0.893";0.641;-3.051;0.272;0.128;0.0;0.086;0.771;94.017;190747;4.0
"1ZEm9cJC05rawV2tptNfTS";"0.589";0.714;-6.308;0.258;0.055;0.0;0.131;0.42;118.611;189360;5.0
"1ZemPoaj7LBj1RAQrb89EC";"0.652";0.591;-7.274;0.042;0.145;0.0;0.164;0.274;121.873;261800;4.0
"1zi7xx7UVEFkmKfv06H8x0";"0.792";0.625;-5.609;0.054;0.008;0.002;0.329;0.37;103.967;173987;4.0
"1ZMiCix7XSAbfAJlEZWMCp";"0.567";0.267;-6.502;0.03;0.839;0.0;0.089;0.059;110.011;240133;4.0
"1Znlc3UZAbSodFaMBjdpsX";"0.746";0.338;-13.472;0.109;0.674;0.0;0.529;0.469;120.053;48423;4.0
"1ZPpGPko8oULTmi34rozMh";"0.707";0.791;-4.481;0.035;0.181;0.0;0.102;0.678;106.985;246334;4.0
"1ZPWWSwCkxKfqdp4H0RFCo";"0.621";0.601;-5.616;0.148;0.052;0.0;0.46;0.457;116.735;163636;5.0
"1zsG4eaZmkA1dvjDDsAGLK";"0.724";0.895;-3.617;0.041;0.032;0.0;0.097;0.64;96.022;173720;4.0
"1ZY1PqizIl78geGM4xWlEA";"0.8";0.535;-6.684;0.135;0.071;0.0;0.213;0.451;92.027;209680;4.0
"200cTjC6si5Xz9af2QeHi2";"0.77";0.797;-4.985;0.069;0.066;0.0;0.086;0.393;100.003;172827;4.0
"204U3zjm9kkzX25Pr4Rdld";"0.745";0.685;-5.7;0.031;0.53;0.0;0.176;0.437;121.977;363934;4.0
"2093eVNfimjmNjU1gk1ES7";"0.427";0.944;-2.885;0.057;0.0;0.016;0.063;0.248;101.078;260276;4.0
"209gZgcfLq2aUuu51vOWBl";"0.792";0.819;-5.418;0.087;0.031;0.0;0.389;0.433;89.98;205520;4.0
"20dP2DaMHIAmwWAbp7peSr";"0.711";0.739;-3.804;0.129;0.114;0.0;0.226;0.43;136.919;252256;4.0
"20H2Hd5AkUcRjB4yL3UQtJ";"0.53";0.512;-7.094;0.133;0.016;0.0;0.128;0.401;196.121;165200;4.0
"20JtELGPfOAMq7FpUt8eSM";"0.866";0.399;-10.938;0.075;0.117;0.0;0.069;0.713;129.047;223256;4.0
"20MuVazoNMv6xjKPnRFOxG";"0.741";0.645;-5.116;0.096;0.192;0.0;0.163;0.488;149.07;231964;4.0
"20ZAJdsKB5IGbGj4ilRt2o";"0.721";0.687;-6.682;0.078;0.1;0.0;0.068;0.825;175.914;226400;4.0
"20ZP3Om9DvDazXrNUC7WM2";"0.654";0.798;-4.084;0.045;0.188;0.0;0.15;0.574;92.207;211760;4.0
"214nt20w5wOxJnY462klLw";"0.662";0.747;-6.926;0.074;0.028;0.006;0.138;0.487;150.088;234147;4.0
"21jGcNKet2qwijlDFuPiPb";"0.695";0.762;-3.497;0.04;0.192;0.002;0.086;0.553;120.042;215280;4.0
"21YnmkSDhUkmkkni22Svc4";"0.622";0.709;-7.32;0.067;0.058;0.0;0.126;0.488;140.018;211360;4.0
"21yRtB6B8EMounImAfHRCP";"0.706";0.485;-9.671;0.331;0.337;0.0;0.122;0.144;115.414;205093;4.0
"222B3aljXx6fFwKmFjuBED";"0.754";0.854;-3.449;0.061;0.177;0.0;0.081;0.8;75.002;229720;4.0
"224EVTFiLsdQignUFLvDeH";"0.688";0.62;-8.029;0.22;0.753;0.0;0.158;0.727;170.018;360960;4.0
"22An65gG31JLf9n18qjdhZ";"0.78";0.492;-3.4;0.067;0.064;0.031;0.174;0.374;143.983;94246;4.0
"22eADXu8DfOAUEDw4vU8qy";"0.708";0.693;-5.516;0.138;0.246;0.0;0.129;0.427;143.965;271080;4.0
"22fRl49GSpRdu3J2EPj1i6";"0.602";0.762;-6.149;0.035;0.05;0.008;0.121;0.112;92.02;159987;4.0
"22oEJW6r2rMb9z4IntfyEa";"0.577";0.833;-3.337;0.07;0.014;0.0;0.121;0.58;107.936;169667;4.0
"22ppznuzVF9LKamaaqMMqu";"0.589";0.758;-4.578;0.117;0.065;0.0;0.606;0.589;101.037;183676;4.0
"22ryCgQttpV7oCrn7llGRu";"0.541";0.661;-5.838;0.089;0.103;0.0;0.078;0.285;149.926;275696;4.0
"22vgEDb5hykfaTwLuskFGD";"0.842";0.734;-5.065;0.059;0.043;0.0;0.106;0.952;137.958;181027;4.0
"2374M0fQpWi3dLnB54qaLX";"0.671";0.373;-18.064;0.032;0.257;0.0;0.048;0.732;92.717;295893;4.0
"23luOrEVHMfoX0AhfbQuS6";"0.588";0.479;-7.039;0.281;0.604;0.0;0.527;0.434;150.414;460573;4.0
"23OXdR7YuUBVWh5hSnYJau";"0.609";0.674;-7.388;0.055;0.074;0.06;0.345;0.315;90.009;324467;4.0
"24bnCCysWnbNRNUT4LpHcP";"0.894";0.416;-6.823;0.054;0.312;0.0;0.146;0.463;116.96;116560;4.0
"24MGEzm6xAO1nFgVVp37YI";"0.544";0.368;-9.512;0.038;0.969;0.255;0.639;0.102;86.99;208212;3.0
"24snQ8Ew7aIKYCt0ulXHvx";"0.782";0.671;-4.815;0.062;0.051;0.0;0.388;0.667;94.981;178347;4.0
"24Yi9hE78yPEbZ4kxyoXAI";"0.77";0.724;-5.484;0.05;0.017;0.011;0.353;0.898;121.974;176840;4.0
"25C5CowdsfXld2jJanbiex";"0.701";0.638;-6.889;0.238;0.025;0.0;0.256;0.868;144.084;203760;4.0
"25F6MWrnFBCXVnpN4n76EK";"0.71";0.888;-6.457;0.235;0.059;0.0;0.134;0.816;170.193;225987;4.0
"25khomWgBVamSdKw7hzm3l";"0.356";0.567;-7.011;0.08;0.086;0.0;0.137;0.109;135.553;242253;5.0
"25leEEaz1gIpp7o21Fqyjo";"0.834";0.372;-11.99;0.036;0.799;0.0;0.275;0.976;96.628;150267;4.0
"25oOaleife6E2MIKmFkPvg";"0.842";0.597;-6.336;0.063;0.003;0.0;0.124;0.298;145.992;215307;4.0
"25sgk305KZfyuqVBQIahim";"0.719";0.704;-4.724;0.048;0.069;0.0;0.166;0.628;133.002;187436;4.0
"25ZAibhr3bdlMCLmubZDVt";"0.639";0.791;-4.443;0.253;0.028;0.0;0.362;0.939;92.603;222347;4.0
"260R90ctQ1SiPax90PuEsT";"0.737";0.75;-6.464;0.298;0.379;0.0;0.131;0.857;81.955;153308;4.0
"26AuyrZGzWWiYZPSd3XBIg";"0.62";0.627;-5.889;0.026;0.032;0.0;0.172;0.164;90.955;224280;4.0
"26Fqtv4Aa7kyd1WWGHai6A";"0.391";0.595;-7.094;0.041;0.913;0.006;0.145;0.379;93.78;170573;4.0
"26gceVsA1ybT8qsX3aYLEn";"0.605";0.813;-4.785;0.045;0.007;0.114;0.145;0.238;167.997;187147;4.0
"26hcyzSE154xMZCbFdtInA";"0.675";0.937;-3.525;0.051;0.152;0.0;0.154;0.567;103.961;218507;4.0
"26Qhn2T88XqVinXQpmSarj";"0.552";0.675;-3.824;0.297;0.311;0.0;0.119;0.586;183.785;198320;4.0
"26wLOs3ZuHJa2Ihhx6QIE6";"0.749";0.461;-2.961;0.042;0.052;0.0;0.074;0.42;139.02;204887;4.0
"27356GVuMPFWiJSZCragoM";"0.671";0.714;-5.373;0.21;0.084;0.0;0.057;0.477;105.137;140693;3.0
"2771LMNxwf62FTAdpJMQfM";"0.929";0.723;-5.792;0.109;0.067;0.0;0.346;0.458;125.022;223962;4.0
"278kSqsZIiYp8p3QjYAqa8";"0.826";0.449;-8.33;0.067;0.556;0.0;0.273;0.337;128.028;236216;4.0
"27a1mYSG5tYg7dmEjWBcmL";"0.702";0.708;-5.366;0.055;0.201;0.0;0.118;0.713;147.98;198408;4.0
"27GmP9AWRs744SzKcpJsTZ";"0.852";0.553;-7.286;0.187;0.056;0.0;0.332;0.656;142.072;205879;4.0
"27oFpFktCq9JIXjJQRuv7a";"0.728";0.584;-7.255;0.176;0.052;0.0;0.066;0.365;161.9;166852;4.0
"27P4XoNXXEV4lTc3sB61RK";"0.799";0.616;-8.809;0.157;0.319;0.0;0.134;0.667;114.014;184360;4.0
"27qAMKrDdKEs8HDXcvR24R";"0.513";0.583;-10.863;0.038;0.355;0.0;0.18;0.866;180.184;241627;4.0
"27qRmG3zOWPvMYUkpPdQ1g";"0.861";0.572;-6.537;0.415;0.382;0.0;0.085;0.396;90.052;193363;4.0
"27rdGxbavYJeBphck5MZAF";"0.601";0.794;-5.844;0.067;0.01;0.0;0.388;0.244;114.066;217467;4.0
"27SdWb2rFzO6GWiYDBTD9j";"0.628";0.698;-5.608;0.105;0.047;0.001;0.091;0.732;89.976;211667;4.0
"285pBltuF7vW8TeWk8hdRR";"0.511";0.566;-7.23;0.2;0.349;0.0;0.34;0.218;83.903;239836;4.0
"28aEiMfveru430xmXhDCy3";"0.521";0.453;-10.653;0.037;0.902;0.001;0.127;0.2;129.9;218288;4.0
"28FGV3ORH14MYORd7s5dlU";"0.904";0.756;-3.746;0.32;0.069;0.0;0.339;0.342;140.005;288087;4.0
"28fRkU3vhqAJdl9i9458pQ";"0.722";0.646;-6.743;0.31;0.078;0.0;0.594;0.661;136.955;144097;4.0
"28irpKCCK9nn9DZSik2zEx";"0.688";0.384;-8.824;0.375;0.2;0.0;0.708;0.432;162.097;206120;4.0
"295SxdR1DqunCNwd0U767w";"0.798";0.564;-5.98;0.047;0.23;0.0;0.183;0.394;108.004;254218;4.0
"299lFlaAsNQdgbIZNPmIA0";"0.388";0.145;-19.697;0.032;0.978;0.0;0.1;0.091;75.474;166387;3.0
"29fRTIKsJhLUJoldM89GZS";"0.769";0.678;-5.604;0.051;0.008;0.0;0.06;0.706;85.025;171387;4.0
"29tc0GbW0pTSBZSCZF3NWk";"0.665";0.651;-5.515;0.156;0.041;0.0;0.09;0.237;163.935;175755;4.0
"29uWfSrklmIxzRIqFFK9jj";"0.618";0.693;-7.889;0.333;0.44;0.759;0.101;0.439;143.98;229960;4.0
"29ZXwWOOLz9t5fa3eT3i7T";"0.932";0.547;-7.787;0.333;0.039;0.0;0.092;0.695;94.998;176640;4.0
"2a3dopgTF1q4rMVDJ1rwBU";"0.584";0.643;-6.415;0.04;0.288;0.0;0.186;0.53;90.036;181844;4.0
"2Ab1wPTEqulaCGoBak1gUo";"0.668";0.526;-6.174;0.035;0.013;0.0;0.147;0.42;135.032;180304;4.0
"2Ae5awwKvQpTBKQHr1TYCg";"0.811";0.801;-6.0;0.08;0.055;0.0;0.074;0.693;105.055;195429;4.0
"2aFiaMXmWsM3Vj72F9ksBl";"0.774";0.764;-5.445;0.052;0.156;0.0;0.038;0.912;118.997;219147;4.0
"2AfWCBwGGCsZtvVnGF3QYE";"0.512";0.28;-16.708;0.044;0.811;0.0;0.087;0.545;111.446;107162;3.0
"2aG2nLUd8NNI7vFuOLBCe0";"0.501";0.452;-7.867;0.089;0.836;0.0;0.132;0.119;134.778;281670;3.0
"2AHJLtc81zIfj9EKcVEzmJ";"0.841";0.655;-4.654;0.085;0.239;0.0;0.213;0.579;101.976;164413;4.0
"2AIWoHr9DF6y4KALCBKWQS";"0.734";0.855;-3.211;0.118;0.005;0.0;0.123;0.422;126.035;222732;4.0
"2aksifNn5ph8igDOkPBA02";"0.509";0.637;-4.83;0.047;0.072;0.0;0.079;0.378;172.006;224000;3.0
"2alIsNw1mqEShbWyO1HXZZ";"0.684";0.762;-5.18;0.05;0.429;0.0;0.085;0.892;172.009;245440;4.0
"2ANLarE8yHVsLWW21nj79M";"0.843";0.359;-7.417;0.461;0.069;0.0;0.12;0.156;81.987;163944;4.0
"2aPTvyE09vUCRwVvj0I8WK";"0.721";0.704;-6.364;0.061;0.176;0.0;0.143;0.735;125.004;158206;4.0
"2ARqIya5NAuvFVHSN3bL0m";"0.748";0.652;-3.02;0.058;0.208;0.0;0.128;0.431;106.914;184732;4.0
"2AwyHlbA6f641SEkizD5JG";"0.752";0.708;-5.053;0.28;0.04;0.0;0.06;0.645;84.974;205983;4.0
"2B1fuWoWaYnCXbjYp1gXg5";"0.429";0.559;-7.493;0.152;0.139;0.009;0.121;0.347;100.073;187800;4.0
"2b8fOow8UzyDFAE27YhOZM";"0.764";0.32;-7.209;0.055;0.837;0.0;0.082;0.575;91.019;189486;4.0
"2B94bbI1a4LyBpK1439oP7";"0.696";0.601;-5.749;0.302;0.161;0.0;0.097;0.408;91.924;254413;4.0
"2B9wgj9XzbJZLty03PRbVo";"0.684";0.687;-4.673;0.2;0.016;0.0;0.253;0.265;184.026;151067;4.0
"2bBMODHVTXGwE2aZYfbgCt";"0.676";0.905;-2.569;0.147;0.594;0.0;0.154;0.519;152.186;155973;4.0
"2BgEsaKNfHUdlh97KmvFyo";"0.697";0.683;-2.881;0.117;0.037;0.0;0.137;0.603;96.133;186987;4.0
"2BJSMvOGABRxokHKB0OI8i";"0.674";0.649;-8.433;0.199;0.191;0.0;0.122;0.48;153.069;153800;4.0
"2bjwRfXMk4uRgOD9IBYl9h";"0.925";0.443;-8.216;0.264;0.017;0.0;0.276;0.35;136.078;236615;4.0
"2BkyYZmU4JuWW2sYi9EzpC";"0.613";0.739;-6.478;0.031;0.526;0.0;0.149;0.712;104.966;211453;4.0
"2BM7nF0pMIpLQOT04o691Z";"0.463";0.62;-5.647;0.167;0.131;0.0;0.062;0.158;83.031;202640;1.0
"2BNkTvg1kHAAfGvqh56x5a";"0.604";0.507;-7.928;0.038;0.273;0.0;0.094;0.114;91.984;255886;4.0
"2bNrvWD9d5Zn9tS8XvcaMk";"0.509";0.79;-3.782;0.037;0.332;0.0;0.316;0.638;127.946;208316;4.0
"2bPGTMB5sFfFYQ2YvSmup0";"0.521";0.895;-5.242;0.044;0.0;0.349;0.099;0.237;120.117;322340;4.0
"2bPtwnrpFNEe8N7Q85kLHw";"0.826";0.73;-3.032;0.081;0.383;0.0;0.02;0.605;150.134;157600;4.0
"2BrzlUj1u1CtvaJDGIKpsP";"0.588";0.471;-7.287;0.058;0.592;0.001;0.073;0.209;152.881;242081;4.0
"2BSbCCbaSCzkOEZa6N5901";"0.709";0.662;-4.55;0.077;0.01;0.0;0.108;0.439;150.046;218349;4.0
"2bT1PH7Cw3J9p3t7nlXCdh";"0.691";0.823;-4.197;0.062;0.487;0.0;0.134;0.87;123.935;191467;4.0
"2BVVmJQZv4fOPWavI9mkIj";"0.634";0.674;-7.145;0.047;0.049;0.001;0.102;0.298;115.995;232760;4.0
"2bzitsPcImYC6DZWvvLCQi";"0.634";0.662;-7.543;0.033;0.0;0.001;0.111;0.244;90.011;210933;4.0
"2C0KFbb4v9CNWR5c9jWcKC";"0.788";0.472;-9.021;0.048;0.003;0.032;0.59;0.257;130.084;197547;4.0
"2C6WXnmZ66tHhHlnvwePiK";"0.614";0.66;-2.848;0.044;0.19;0.0;0.211;0.452;145.01;245267;4.0
"2c7GlMNmF7pbohjykutmLP";"0.691";0.716;-5.985;0.035;0.009;0.0;0.263;0.507;112.035;187027;4.0
"2Ce5IyMlVRVvN997ZJjJJA";"0.415";0.369;-10.044;0.074;0.03;0.0;0.383;0.091;95.746;251423;4.0
"2cKovq3l6OJjhVVDbVKOsr";"0.638";0.795;-8.45;0.302;0.004;0.001;0.153;0.31;153.99;214373;4.0
"2cnKEkpVUSV4wnjQiTWfH6";"0.747";0.864;-3.181;0.06;0.025;0.0;0.085;0.754;92.028;232787;4.0
"2CPqh63wRVscbceKcPxwvv";"0.632";0.575;-6.478;0.029;0.023;0.0;0.104;0.188;90.037;183414;4.0
"2CRbiMK0W14l71SpDKqKZM";"0.795";0.751;-3.661;0.068;0.337;0.0;0.098;0.537;113.033;346460;4.0
"2CTN6UuO2dNEVZXR0DJVk2";"0.654";0.528;-6.224;0.041;0.06;0.0;0.098;0.376;82.014;180760;4.0
"2cvOfKHOHgwQlLiuLKP2xR";"0.476";0.701;-4.234;0.035;0.102;0.0;0.242;0.405;163.882;158120;4.0
"2CvOqDpQIMw69cCzWqr5yr";"0.422";0.712;-5.907;0.1;0.273;0.0;0.051;0.471;78.454;261160;4.0
"2CWnuF7ht55Ajyeg4WPvWu";"0.665";0.86;-3.921;0.076;0.032;0.0;0.281;0.372;139.973;209355;4.0
"2cYnZNzFRFK0H7vSNxPsUq";"0.751";0.665;-3.083;0.124;0.265;0.0;0.052;0.698;95.239;219357;4.0
"2D1MK9oaxy7axXggy3iVbp";"0.879";0.635;-5.098;0.258;0.052;0.0;0.079;0.568;146.972;192600;4.0
"2D2w9943rsnJOGCrI4aMQp";"0.862";0.274;-5.818;0.484;0.097;0.185;0.183;0.146;77.493;148640;4.0
"2d3WpbJFBND2vwMJyULdfU";"0.878";0.699;-5.035;0.046;0.069;0.002;0.075;0.78;102.01;155018;4.0
"2D3z17LBMJ2HEHeBFFjTLi";"0.747";0.74;-4.325;0.191;0.017;0.0;0.101;0.552;176.059;158800;4.0
"2dfHh7ECGxfNqZTQno09Vk";"0.604";0.366;-7.881;0.027;0.719;0.0;0.162;0.181;105.177;248413;3.0
"2dfqS3MRtbLZSZA1IL8xY5";"0.745";0.822;-6.354;0.252;0.01;0.0;0.155;0.415;86.733;143214;5.0
"2DGa7iaidT5s0qnINlwMjJ";"0.654";0.711;-7.438;0.038;0.021;0.002;0.09;0.198;127.957;193788;4.0
"2dgFqt3w9xIQRjhPtwNk3D";"0.712";0.732;-6.754;0.063;0.454;0.0;0.319;0.313;94.071;198533;4.0
"2dgrYdgguVZKeCsrVb9XEs";"0.759";0.492;-10.338;0.12;0.736;0.01;0.107;0.561;104.974;288640;4.0
"2DlIwu1iDTILEMXA7MUotn";"0.412";0.619;-6.39;0.073;0.087;0.0;0.4;0.234;95.977;250053;4.0
"2DnH4XlEkghUdE8ymdVom5";"0.769";0.55;-6.299;0.359;0.028;0.0;0.139;0.36;97.01;269287;4.0
"2dpaYNEQHiRxtZbfNsse99";"0.687";0.792;-2.749;0.045;0.191;0.0;0.167;0.671;100.015;214290;4.0
"2DQ1ITjI0YoLFzuADN1ZBW";"0.838";0.771;-3.791;0.244;0.012;0.0;0.085;0.405;175.957;245387;4.0
"2dqLk7ezV15LEJEwUmEbXB";"0.593";0.362;-14.701;0.273;0.684;0.003;0.125;0.052;169.998;197773;4.0
"2drEUEg0TYQR6dDEHkpuPE";"0.546";0.859;-5.966;0.031;0.002;0.001;0.053;0.645;99.965;292267;4.0
"2dxky69jKzbtUfA3Hl8Nuo";"0.69";0.581;-9.832;0.047;0.04;0.0;0.111;0.372;94.904;195476;4.0
"2E124GmJRnBJuXbTb4cPUB";"0.931";0.387;-9.127;0.412;0.088;0.0;0.136;0.376;125.978;179405;4.0
"2E82gORVSA7UMEz5M1IP3b";"0.791";0.746;-4.716;0.091;0.009;0.0;0.125;0.905;165.994;183160;4.0
"2eAZfqOm4EnOF9VvN50Tyc";"0.703";0.757;-3.612;0.05;0.617;0.0;0.106;0.696;82.008;221747;4.0
"2Ec33AVlkTTq8BHFgBTdQs";"0.881";0.457;-8.191;0.156;0.033;0.0;0.231;0.296;136.97;198913;4.0
"2EEeOnHehOozLq4aS0n6SL";"0.746";0.653;-6.745;0.289;0.378;0.0;0.229;0.672;75.016;253107;4.0
"2EEmzqzM70CybVspgM7YRT";"0.691";0.773;-3.812;0.036;0.236;0.0;0.329;0.85;92.992;188468;4.0
"2EGtBS7Ws3ajiSkJLviFJ4";"0.958";0.597;-7.092;0.111;0.046;0.0;0.138;0.619;127.931;180453;4.0
"2EhJijFUs0WUmNClDBpYJq";"0.75";0.387;-10.123;0.487;0.122;0.0;0.099;0.739;143.019;102560;4.0
"2EjXfH91m7f8HiJN1yQg97";"0.589";0.472;-8.749;0.05;0.614;0.0;0.505;0.898;67.196;126267;4.0
"2ekn2ttSfGqwhhate0LSR0";"0.762";0.7;-6.021;0.069;0.003;0.0;0.153;0.608;116.073;209320;4.0
"2eMwDehkIC1j68U6FA3Eiq";"0.732";0.75;-6.366;0.231;0.003;0.0;0.109;0.401;155.096;182707;4.0
"2eNSyVH3sNPiAj9WpRYK73";"0.43";0.699;-5.892;0.143;0.012;0.093;0.123;0.473;76.854;192941;4.0
"2EzRdhuoPyNJDlep7lnNf2";"0.802";0.744;-5.968;0.078;0.081;0.0;0.092;0.45;99.983;215083;4.0
"2FBUoWkIuQXwayw2RNo5l6";"0.903";0.62;-8.094;0.059;0.003;0.0;0.05;0.539;134.96;267067;4.0
"2fGxYYMQbVqgIdaqfz2OwA";"0.548";0.873;-4.881;0.062;0.001;0.0;0.138;0.328;121.918;248773;4.0
"2FiSTH0GYpIioUgjfzMIja";"0.648";0.736;-7.948;0.039;0.044;0.0;0.171;0.378;103.027;239465;4.0
"2fkeWbM6iqTw7oGHTYm2lw";"0.61";0.229;-12.36;0.033;0.558;0.041;0.113;0.19;111.887;186293;4.0
"2fkVZYFv9hOejIsLzZy8ad";"0.755";0.501;-9.551;0.189;0.087;0.0;0.146;0.267;134.998;186213;4.0
"2fQrGHiQOvpL9UgPvtYy6G";"0.884";0.346;-8.228;0.351;0.015;0.0;0.087;0.376;75.016;220307;4.0
"2FRnf9qhLbvw8fu4IBXx78";"0.735";0.478;-12.472;0.029;0.189;0.0;0.355;0.947;107.682;262960;4.0
"2fuCquhmrzHpu5xcA1ci9x";"0.671";0.712;-7.815;0.048;0.429;0.0;0.103;0.462;113.805;248440;4.0
"2FUNBaa5DwItJtYEBgAblU";"0.89";0.607;-6.916;0.124;0.158;0.0;0.118;0.224;134.022;233040;4.0
"2FvD20Z8aoWIePi7PoN8sG";"0.816";0.582;-4.141;0.341;0.079;0.0;0.092;0.542;160.004;136366;4.0
"2FXd6kKCtBIc6UfN1gH1pA";"0.697";0.874;-2.15;0.045;0.012;0.0;0.627;0.775;132.022;213886;4.0
"2Fxmhks0bxGSBdJ92vM42m";"0.701";0.425;-10.965;0.375;0.328;0.13;0.1;0.562;135.128;194088;4.0
"2FY7b99s15jUprqC0M5NCT";"0.704";0.611;-6.112;0.041;0.217;0.0;0.081;0.22;100.0;189467;4.0
"2G1tXoGBaEMJ7FKGnkf6ud";"0.8";0.578;-5.144;0.049;0.004;0.0;0.367;0.367;143.01;203161;4.0
"2G7V7zsVDxg1yRsu7Ew9RJ";"0.835";0.626;-5.833;0.125;0.059;0.0;0.396;0.35;91.03;217925;4.0
"2gbCG4Rt9984UZ7Tc0dIFd";"0.628";0.484;-7.588;0.032;0.469;0.0;0.126;0.642;63.476;216627;4.0
"2GGGm4MLQynB3I4E4ycIYC";"0.624";0.745;-2.936;0.063;0.144;0.0;0.257;0.493;99.971;182265;4.0
"2GGMabyHXnJmjY6CXhhB2e";"0.95";0.59;-6.508;0.29;0.005;0.0;0.11;0.219;130.003;183527;4.0
"2Gl0FzuLxflY6nPifJp5Dr";"0.633";0.592;-7.245;0.112;0.197;0.0;0.099;0.679;90.066;193511;4.0
"2gMXnyrvIjhVBUZwvLZDMP";"0.459";0.575;-4.858;0.057;0.604;0.0;0.089;0.183;111.881;215107;4.0
"2Grb4G6t9VIqo6moKUloom";"0.87";0.35;-6.082;0.277;0.007;0.0;0.108;0.175;74.963;168347;4.0
"2gsNpSn7VvvJuSrIDfRoYy";"0.78";0.808;-5.175;0.484;0.112;0.0;0.329;0.642;79.982;216029;4.0
"2gTdDMpNxIRFSiu7HutMCg";"0.628";0.744;-4.718;0.038;0.026;0.0;0.313;0.277;119.921;169397;4.0
"2gTYVoQCUh0QNUaFix01ld";"0.643";0.766;-4.788;0.384;0.307;0.0;0.107;0.463;97.092;191606;4.0
"2gwkD6igEhQbDQegRCcdoB";"0.876";0.662;-6.482;0.426;0.061;0.0;0.127;0.844;75.445;163320;4.0
"2gxqozTaq2NYylvS8jd57G";"0.569";0.649;-8.175;0.482;0.451;0.0;0.128;0.441;108.77;175653;4.0
"2H1liABu20HXBOmbt5SQz1";"0.741";0.813;-4.83;0.045;0.204;0.0;0.797;0.765;123.842;190084;4.0
"2H3wWrnO758y0fPH7Ilerg";"0.769";0.156;-10.7;0.035;0.585;0.015;0.102;0.527;105.95;144733;4.0
"2H4gf1wLxvYreMj1jcaN0k";"0.551";0.537;-7.595;0.034;0.705;0.0;0.08;0.493;126.421;196493;4.0
"2habSXqcJGExM6JJyskY7O";"0.565";0.782;-6.413;0.051;0.058;0.0;0.076;0.4;140.004;231906;4.0
